coordinates,date,hashtags,language,source,text,user
,2/10/2019 19:24,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@simondonner Doesn't really matter if its man made or not. But to eliminate greenhouse gasses is a no brainer. So d… https://t.co/5dh6RWQI8h,Jockio
,2/10/2019 19:14,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@dragonjohn77070 @AnandWrites @AOC So you do believe that greenhouse gasses are causing this? The reason rain fores… https://t.co/uPGauH4RbU,GoatMeansTester
,2/10/2019 18:42,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@dragonjohn77070 @AnandWrites @AOC Okay, explain to me why I am wrong. Do greenhouse gasses not trap heat in the at… https://t.co/lydjtoR7CB",GoatMeansTester
,2/10/2019 18:10,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nosferatu_sr: @RawStory @AOC 9% of green house gasses come from agriculture, largely from flatulence and burps of livestock. It’s one o…",BsleepyT
,2/10/2019 17:55,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",not having kids cos they’re not gon hav breathable air by the time they reach adulthood thanks to y’all fuckheads (… https://t.co/TvFqvFxVJw,hebbifer
,2/10/2019 17:47,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Baker1Nine @kay_1773 @mitchellvii If it’s greenhouse warming then you get more warming in the troposphere, the fir… https://t.co/X07C8UIpr8",wvueers2
,2/10/2019 17:37,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@llawson No, there are not thousands of scientists who don’t believe in climate change... If you believe in greenho… https://t.co/8AB3nQIecF",whoTHknows
,2/10/2019 17:04,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Sniper64286433 @robjh1 How many greenhouse gasses are emitted by billions of humans breathing and farting?

🤔",SoCalObserver
,2/10/2019 16:48,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",If we remove greenhouse gasses from the atmosphere and go to just oxygen what will keep everything from catching fi… https://t.co/cHWWGO1zif,realtomquite
,2/10/2019 16:36,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CondreTheGiant: @awillman24 @NASAClimate Considering the ability and the means for humanity to mass produce greenhouse gasses and other…,truthdetector15
,2/10/2019 16:35,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@CocoBails @PeterGuthrie99 I just hope that said patents don't contribute to global warming. Fossil fuel emissions… https://t.co/rBksAICYur,binrhodes
,2/10/2019 16:32,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@thehill Whats the biggest producer of greenhouse gasses? That's right, the human body. You plan on limiting the population in the world?",RagnusAmbrosius
,2/10/2019 16:31,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@siouxxsie17 He forgot all the self-righteous gasbags in DC, who undoubtedly spew volumes of greenhouse gasses upon… https://t.co/jgziJc62Dt",Commander_Kzin
,2/10/2019 16:13,"[{'text': 'ecosocialist', 'indices': [63, 76]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Dispatchula: A brief reminder on the interconnectedness of #ecosocialist organizing- the United States Armed Forces are the worst pollu…,Dr_X_in_UK
,2/10/2019 15:56,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MChrobakAuthor @KamalaHarris You do realize that methane gas, out of all of the greenhouse gasses, dissapate faste… https://t.co/Q4PcU6w4xf",cr0sscheck
,2/10/2019 15:56,"[{'text': 'GreenNewDeal', 'indices': [4, 17]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The #GreenNewDeal is a hoax. The US only contributes 14% of the worlds greenhouse gasses...that's pretty good. And… https://t.co/sCyWKXRa1o,A_SaltySailor
,2/10/2019 15:58,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","There is NO SCIENTIFIC PROOF that increased CO2 causes global warming.

None.

Zero.

However, there is EXTENSIVE p… https://t.co/cpG1m6NDvk",mitchellvii
,2/10/2019 12:07,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The Left loves to scream about all of these ""scientists"" who claim with 100% certainty that after eons of global wa… https://t.co/h2sP6NY3WZ",mitchellvii
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jjauthor: Global warming was masterfully propagated by the issuance of “research” grants to give this scam the appearance of legitimacy!,AlbertaGrl
,2/10/2019 19:39,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mitchellvii: There is NO SCIENTIFIC PROOF that increased CO2 causes global warming.

None.

Zero.

However, there is EXTENSIVE proof th…",TheFace34
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@HarrisonFordLA Before U preach to others about global warming U need to get rid of some of your houses.  Turn off… https://t.co/ZkqTzbF4n6,AbrianaZZ
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ksorbs: Take the 10 minutes out of your life and listen to this guy.  I am a global warming skeptic.  Always have been.  I am all for b…,Purity1207
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BreitbartNews Globalist are going to use Global Warming to justify the establishment a totalitarian world governme… https://t.co/Reukh2ILUs,NiceGuy45055647
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Before Global Warming, Humans Caused Global Cooling, Study Finds   via @NYTimes https://t.co/qe82214hj8",cears_vt
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mitchellvii: On global warming, which is the more likely culprit?

THE SUN: 1.3 million times the size of Earth with an average tempera…",JanFrye
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ThermopylaeInfo: @Breaking911 That's the best scientific data to back Global Warming. No matter how many degrees below zero the weather…,PaayJoam
,2/4/2019 16:28,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Everyone knows the Earth has an overpopulation problem. 

Except. 

Maybe it doesn't. 

I spoke with @JohnIbbitson… https://t.co/hexyjx6Yi5",MeganMolteni
,2/10/2019 19:36,"[{'text': 'overpopulation', 'indices': [49, 64]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I believe we should eat the inferior to overcome #overpopulation,bombayoonfar
,2/10/2019 19:30,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SenSanders Mandatory sterilization would eliminate the need for further childcare and take care of overpopulation.… https://t.co/oSiT5vfxKt,Ol_Deuter
,2/10/2019 19:20,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",We've wiped out the predators and the overpopulation of deer is  massively damaging the ecology of the forests.,rabelazy
,2/10/2019 19:19,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This disease that is afflicting the deer is really nasty but otoh there is a massive overpopulation of deer here.,rabelazy
,2/10/2019 19:18,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PrisonPlanet I was in college in the early 70s and the 'state of fear' then was 1) overpopulation &amp; food shortages… https://t.co/JxbJlJiU1X,StanMann13
,2/10/2019 19:14,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We're wrecking the planet, and ""leaders"" like this just want yet more humans produced to suit their own agendas.… https://t.co/U0gsczERfH",Herofthewords
,2/10/2019 19:04,"[{'text': 'overconsumption', 'indices': [46, 62]}, {'text': 'overpopulation', 'indices': [63, 78]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Very worrying for us and the next generation. #overconsumption #overpopulation
https://t.co/KOoNOEWR8l",Brambarr
,2/10/2019 18:55,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@heywildrich No, you fool, destroying your own civilizations and the planet via overpopulation is the only way to save the white race",ReadKaczynski
,2/10/2019 18:54,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Overpopulation could end life as we know it, possibly... https://t.co/dwhOzueJnF",KjRobert13
,2/10/2019 15:00,[],en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","From pulling out of the Paris Climate Agreement to loosening regulations on toxic air pollution, the Trump administ… https://t.co/j6QB8EF9PH",NRDC
,2/9/2019 9:20,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",I had the honor of interviewing Kusum Malik Tomar for a story about India's air pollution crisis. She was diagnosed… https://t.co/4vl2okBZlf,iainmarlow
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Peters_Glen: Even with deep mitigation, temperatures will keep rising making crossing 1.5°C a certainty (probably between 2030-2040).…",darylgibson
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@YEGMayorOffice @doniveson Edmonton’s recycling program is very lacking, there is not even a composting program in… https://t.co/DvgSEEuB2L",CInTheAbstract
,2/10/2019 19:34,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@freedom7930 @JesusCrew777 @glassic131 @MazurikL I can see smog can affect their local air,but this people lie &amp; pr… https://t.co/lRd2YKk7c0",laamigable21
,2/10/2019 19:34,"[{'text': 'airpollution', 'indices': [114, 127]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PopnMatters: There's still an urgent need to raise awareness of environmental issues. Better knowledge of the #airpollution crisis may…,TopCat1965
,2/10/2019 19:30,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheLamarckian: @MAGAShocka @jstines3 The EPA. EPA's Air Pollution Target: Flatulent Cows🤦😜
https://t.co/LPHwtkpwpK
#LiberalismIsAMental…",HarrellRyan1
,2/10/2019 19:30,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","You can make a difference in reducing air pollution.  Avoid using aerosol sprays, learn more here… https://t.co/FLSLHdiEDC",sdapcd
,2/10/2019 19:30,[],en,"<a href=""http://weather.tarset.co.uk"" rel=""nofollow"">UKAirQualityTweeter</a>",[North Wales] Sun 10 Feb 2019 at 17:00 hrs air pollution is LOW (3) https://t.co/NXjp5vLnZe,UKAirQuality
,2/9/2019 21:40,[],en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Prescribed fires are one of the most effective tools for restoring fire-dependent ecosystems. These burns mimic nat… https://t.co/vUnsReemYN,forestservice
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PLEASE FUCKING RECYCLE PLEASE DONT LITTER PLEASE,bbyzari
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Don't forget to bring your batteries into school to recycle them! https://t.co/hLFOAhWze3,OLGHLiverpool
,2/10/2019 19:38,"[{'text': 'Israelis', 'indices': [16, 25]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @AAhronheim: #Israelis need to recycle more https://t.co/RrW2XR6bhX,Jerusalem_Post
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We can recycle, get rid of straws and styrofoam cups, but I’m pretty sure CVS reciepts are single handedly destroying the planet",ccaitlincaitlin
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dreamaskew: I still think it's wild how ""there is no ethical consumption under capitalism"" is often interpreted to mean ""fuck it, go ho…",queenidfc
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manrique designed and made these lights out of clay and wine bottles. Feeling inspired, might have to have a go at… https://t.co/cPRYgsEDuV",rydalpenrhosart
,2/10/2019 19:34,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@tracesutton Think whatever the situation we do not want to encourage materials that are going to landfill, better… https://t.co/p1052DhIeE",Woody172
,2/10/2019 19:33,"[{'text': 'rainbowLGBTQ', 'indices': [52, 65]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @nowherechey: reuse and recycle and all the jazz #rainbowLGBTQ https://t.co/teFG2NP16g,lolcodyko
,2/10/2019 0:09,[],en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Kew Gardens celebrates the biodiversity of Colombia with amazing samples of orchids. Visit the exposition and get t… https://t.co/j0U5SklQ5p,Colombia
,2/10/2019 19:38,"[{'text': 'biodiversity', 'indices': [4, 17]}, {'text': 'data', 'indices': [18, 23]}, {'text': 'conservation', 'indices': [28, 41]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Why #biodiversity #data and #conservation are crucial: Plummeting insect numbers 'threaten collapse of nature' https://t.co/IE7vFFZf9j,BioStew
,2/10/2019 19:36,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""the total mass of insects –essential for the proper functioning of all ecosystems– is falling by a precipitous 2.5… https://t.co/TSpUeWMyW5",georgebrugmans
,2/10/2019 19:33,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It could introduce the history of planetary engineering in Kr, its environmental impact, its impact on biodiversity… https://t.co/U4Dwc00bOI",Expanseshill
,2/10/2019 19:30,"[{'text': 'photo', 'indices': [60, 66]}, {'text': 'conservationfunds', 'indices': [67, 85]}, {'text': '500pxrtg', 'indices': [102, 111]}]",en,"<a href=""http://www.amicrostocktweets.org"" rel=""nofollow"">Storybenchroi</a>",Onychogomphus uncatus. Working in biodiversity conservation #photo #conservationfunds 101 views-$0.14 #500pxrtg… https://t.co/QYx6mrEw58,MicrostockA
,2/10/2019 19:27,"[{'text': 'HighNatureValue', 'indices': [38, 54]}, {'text': 'intensification', 'indices': [84, 100]}, {'text': 'rewilding', 'indices': [107, 117]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A strong confirmation of the need for #HighNatureValue farming.
Strict division via #intensification &amp; #rewilding i… https://t.co/y0aF71jab4",TraciInFinland
,2/10/2019 19:23,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@julian0liver and on biodiversity collapse,pestregards
,2/10/2019 19:23,"[{'text': 'biodiversity', 'indices': [30, 43]}, {'text': 'ClimateChange', 'indices': [72, 86]}, {'text': 'COP24', 'indices': [133, 139]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @UNBiodiversity: 🧐Why does #biodiversity matter in the fight against #ClimateChange??

BC Council for International Cooperation's #COP24…",raynacjv
,2/10/2019 19:22,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KSA24EN: ""The rehabilitation and resettlement of endangered plants and animals in the reserve will have a significant impact on the reg…",Majedabdilh
,2/10/2019 19:22,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Antihippy It is genuinely terrifying, and goes way beyond insects. Other pollinators, soil biodiversity, etc. All… https://t.co/RKDiU8lhce",MichaelLogan
,2/10/2019 19:21,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Llobre_Gats @Srta_Drama Ponga en Google: 'Impacts of feral cats on biodiversity'. Bona tarda,papavientos
,2/10/2019 19:19,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",What is biodiversity and why does it matter to us? https://t.co/w3QTn8J94Y,CeriDawnThomas
,2/10/2019 7:05,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Good news for sea turtles: they're coming back from the brink of extinction. https://t.co/IpbXctg4Un,ajplus
,2/10/2019 19:40,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @seavoicenews: 600 dead olive ridley sea turtles were found washed ashore in India inside a marine reserve. The culprit? Bycatch from th…,this_emil
,2/10/2019 19:38,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",This Massive Beach Cleanup Brought Turtles Back For First Time in 20 Years » https://t.co/Kw3Ui7wHil,SandeepJuneja
,2/10/2019 19:37,"[{'text': 'corals', 'indices': [89, 96]}, {'text': 'reefs', 'indices': [111, 117]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Save_Hawksbills: Without hawksbill turtles, sea sponges have the ability to overgrow #corals and suffocate #reefs https://t.co/CrNtQKbv…",susan_marie_ll
,2/10/2019 19:36,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @seavoicenews: 600 dead olive ridley sea turtles were found washed ashore in India inside a marine reserve. The culprit? Bycatch from th…,Evidentiary1
,2/9/2019 7:15,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We do NOT have momentum in reducing carbon emissions of agriculture or manufacturing. 

In agriculture, livestock m… https://t.co/6YnUKsATzD",ramez
,2/10/2019 14:22,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",“We abuse land because we regard it as a commodity belonging to us. When we see land as a community to which we bel… https://t.co/QqzmiXvYX4,MikeHudema
,2/9/2019 8:31,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Pakistan is one of the worst affected by climate change in the world. I urge the youth to partake in planting tree… https://t.co/YPzpxgByIh",PTVNewsOfficial
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BrianKarem Cows emit a very large amount of methane (worse than CO2), and ranch land compounds the problem through… https://t.co/yjEwIleN48",nycplayer
,2/10/2019 19:35,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This issue &amp; climate change, plastic pollution, deforestation, etc are what humanity should be focussing on. (As we… https://t.co/kmhzfhjgKa",1stFindPolaris
,2/10/2019 19:35,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @transenv: BREAKING: EU classifies palm oil diesel as unsustainable but fails to cut its subsidised use and associated deforestation

Th…",tenBrinkPatrick
,2/10/2019 19:33,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Climate change, decline in insects, deforestation, extinction of lots of species will threaten our existence on..."" https://t.co/XlzJLc37OW",Sligogirls
,2/10/2019 19:31,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@caitrionambalfe Our California monarch butterfly and bees are being threatened.  Clear cut logging is still going… https://t.co/qnGKz6l3Oi,weedwonker
,2/10/2019 19:30,"[{'text': 'deforestation', 'indices': [85, 99]}]",en,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","Costa Rica has become a global conservation success story. From the highest rates of #deforestation in the 1980s, w… https://t.co/076Q8c29OZ",IfNotUs_ThenWho
,2/10/2019 19:28,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @danieIIara: Four square meters of South American rainforest are destroyed for every gram of cocaine sold or snorted in the Western Hemi…,anclreaaa
,2/10/2019 19:27,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrBirute: 2019 can be the year we begin to save the world’s forests. Here’s how https://t.co/kSCkFtuQox via @wef,cf_dresden
,2/10/2019 14:30,[],en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Southern sea otters would be extinct if not for the Endangered Species Act (ESA).

Add your name now to tell your m… https://t.co/0wmPyruxvz",oceana
,2/10/2019 16:16,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Due to the high demand and their difficulty to grow, avocados could be going extinct soon.",WhatTheFFacts
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@StrohackerArt Yup. Drove all the large predators extinct for cattle and sheep. There should be a hashtag for that.… https://t.co/z8yExhGNA2,JoelMCurzon
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ItsRickBitxh: The last male white Rhino died last year. Their numbers declined so dramatically due to poachers that the last male had t…,_jencarlson_
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Extinct_AnimaIs: Postosuchus kirkpatricki was a crocodilian relative that measure 5 metres long &amp; lived in North America during the Lat…,Extinct_AnimaIs
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@echas3wi @JohnCooper0610 Hate 2 tell U this Charles but mass- extinction, brought about by humanity, already under… https://t.co/wBkbDgdMDP",AndySugs
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",all of the bugs might be extinct by the end of the century. ALL OF THE BUGS MIGHT BE EXTINCT BY THE END OF THE CENT… https://t.co/erhEZ4ndBx,noahworkcell
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @The45Storm: “Estimates are that somewhere between 30,000 and 140,000  species are becoming extinct every year in what scientists have n…",catfromspace
,2/10/2019 19:37,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @WhatTheFFacts: Due to the high demand and their difficulty to grow, avocados could be going extinct soon.",lewis_cabbage
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If we can make test tube babies why can’t we do the same for an almost extinct species? 😩,ish_z00b
,2/10/2019 19:36,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ASKLEONETWORK: ‘A sad day’: two more B.C. mountain caribou herds now locally extinct https://t.co/BCJlumdFRT,Gunnthorr
,2/10/2019 19:36,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @bluepurplerain: We have less than 12 years to reverse the effects. Salt water fish will be extinct by 2048. If that doesn’t scream “ext…,UnsaltedCracke1
,2/9/2019 14:38,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Seeing trash in the ocean when I was out surfing as a kid was one of my first motivations to get into public servic… https://t.co/rGzhE6IlTt,TulsiGabbard
,2/9/2019 0:33,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PLEASE @KAbreast do NOT release lanterns for cancer victims. They are polluting, kill wildlife &amp; end up in our ocea… https://t.co/mbHfDRfIR9",JuliaBradbury
,2/9/2019 8:40,[],en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The potato solution: how the Guardian switched to biodegradable packaging https://t.co/cLjiLnxikH,guardian
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JamieJack92 They are just a big ol’ soggy mess. Wish they’d just go with biodegradable straws instead. 🤷🏻‍♂️ P.S.… https://t.co/9OOWC4nJjz,ConCornelissen
,2/10/2019 19:35,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Distinctboxes: Mexican Company BioFase Finds A Genius Way To Use Avocado Seeds To Create Biodegradable Single-Use Cutlery and straws th…,archeteer
,2/10/2019 19:33,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @obsolote: @SkyFSmith they make biodegradable glitter!!,SkyFSmith
,2/10/2019 19:33,"[{'text': 'environment', 'indices': [82, 94]}, {'text': 'biodegradable', 'indices': [122, 136]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BackTTGardenCC: We want to teach little ones the importance of respecting the #environment from an early age 🌍 We use #biodegradable na…,Jrheyworth
,2/10/2019 19:28,[],en,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Effective encapsulation of apomorphine into biodegradable polymeric nanoparticles through a reversible chemical bon… https://t.co/LvZFZ9CH51,Parkinsons_Bio
,2/10/2019 19:18,"[{'text': 'biodegradable', 'indices': [60, 74]}, {'text': 'plastic', 'indices': [75, 83]}]",en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @MorganStanley: While still a tiny market, bio-based and #biodegradable #plastic is here. What's next for its development and use?",giversgirl
,2/10/2019 19:16,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@thatemiratiguy here since 1997 bro, ofcourse its starting to move forward by having biodegradable bags in some are… https://t.co/rj3Ivhf7xT",DaniaDarra
,2/10/2019 19:15,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NadiaReevesLong The @DubInqPromo have tackled this with biodegradable packaging. Seems newspapers have to be posted in clear material.,OisinOhAlmhain
,2/10/2019 19:12,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Since I went to an eco party that was promoting energy saving on paper handouts - I see everything as either plasti… https://t.co/AwvWGoH2MA,ConnieW4tford
,2/10/2019 19:06,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @streetskitchen: Lots of boxers for the online shop, microfibre towels and sustainable biodegradable bowls, binbags and spoons for outre…",hackneywick
,2/10/2019 19:03,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",You don't have to follow any particular dogma to realize that spewing trash across the earth is a bad idea... https://t.co/YOmiNBifKB,survivalfilm
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@banbloodsports While I agree with Ricky. The UK government needs to get its act together. Find somewhere else to store your nuclear waste,james_byrne1979
,2/10/2019 15:35,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Personal care items including pharmaceuticals:antibiotics/ painkillers that are discarded wash into water reservoir… https://t.co/0XhQB2EeGe,MusicForRelief
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @SalmonTroutCons: ""A plastic bottle casually tossed away in the middle of the country... will make its way, over time, to open water...""…",SandTCUKYorks
